CARACTERÍSTICAS ESCOLA CÓDIGO DA ENTIDADE,NOME DA ENTIDADE,SIGLA DA UF,MUNICÍPIO,DEPENDÊNCIA ADMINISTRATIVA,LOCALIZAÇÃO,NÚMERO DE ALUNOS NO CENSO,PORTE DA ESCOLA,NÚMERO DE PARTICIPANTES NO ENEM,TAXA DE PARTICPAÇÃO,NÚMERO DE PARTICIPANTES COM NECESSIDADES ESPECIAIS,INDICADORES INDICADOR DE PERMANENCIA NA ESCOLA,INDICADOR NÍVEL SOCIOECONÔMICO,FAIXA - INDICADOR DE FORMAÇÃO DOCENTE,INDICADOR DE FORMAÇÃO DOCENTE,TAXA DE APROVAÇÃO,TAXA DE REPROVAÇÃO,TAXA DE ABANDONO,DESEMPENHO  CIÊNCIAS DA NATUREZA E SUAS TECNOLOGIAS MÉDIA DOS 30 MELHORES ALUNOS DA ESCOLA,MÉDIA,Percentual alunos NÍVEL 1,Percentual alunos NÍVEL 2,Percentual alunos NÍVEL 3,Percentual alunos NÍVEL 4,Percentual alunos NÍVEL 5
3.5456408E7,INSTITUTO FEDERAL DE SAO PAULO CAMPUS - VOTUPORANGA,SP,VOTUPORANGA,Federal,Urbana,48.0,De 31 a 60 alunos,46.0,95.83333333333334,0.0,Menos de 20%,Sem informação,Sem informação,Sem informação,90.6,9.4,0.0,539.55,504.5,21.73913043478261,50.0,28.26086956521739,0.0,0.0
3.5116476E7,PICONZE CENTRO EDUCACIONAL,SP,VOTUPORANGA,Privada,Urbana,24.0,De 1 a 30 alunos,21.0,87.5,0.0,De 60% a 80%,Muito Alto,Maior que 50%,76.6,100.0,0.0,0.0,,593.9238095238096,4.761904761904762,19.047619047619047,61.904761904761905,14.285714285714285,0.0
3.5116497E7,ADVENTISTA DE VOTUPORANGA COLEGIO,SP,VOTUPORANGA,Privada,Urbana,19.0,De 1 a 30 alunos,16.0,84.21052631578947,0.0,80% ou mais,Alto,Maior que 50%,70.0,95.8,4.2,0.0,,520.675,18.75,56.25,25.0,0.0,0.0
3.5116506E7,VOTUPORANGUENSE DE ENSINO ESCOLA,SP,VOTUPORANGA,Privada,Urbana,39.0,De 31 a 60 alunos,36.0,92.3076923076923,0.0,De 40% a 60%,Muito Alto,Maior que 50%,60.0,100.0,0.0,0.0,587.41,565.161111111111,5.555555555555555,33.33333333333333,50.0,8.333333333333332,2.7777777777777777
3.5123389E7,DINAMICA ESCOLA EDUCACAO BASICA DE VOTUPORANGA,SP,VOTUPORANGA,Privada,Urbana,20.0,De 1 a 30 alunos,19.0,95.0,0.0,80% ou mais,Alto,Maior que 50%,65.5,96.1,3.9,0.0,,565.8315789473684,0.0,47.368421052631575,42.10526315789473,10.526315789473683,0.0
3.5159585E7,CELTAS DE VOTUPORANGA COLEGIO,SP,VOTUPORANGA,Privada,Urbana,49.0,De 31 a 60 alunos,44.0,89.79591836734694,0.0,80% ou mais,Muito Alto,Maior que 50%,75.0,97.8,2.2,0.0,632.45,603.0340909090909,0.0,13.636363636363635,61.36363636363637,22.727272727272727,2.272727272727273
3.5185851E7,PASSO A PASSO ESCOLA DE EDUCACAO DE VOTUPORANGA,SP,VOTUPORANGA,Privada,Urbana,35.0,De 31 a 60 alunos,33.0,94.28571428571428,0.0,De 60% a 80%,Muito Alto,Maior que 50%,73.5,98.4,1.6,0.0,559.6333333333333,547.4454545454546,9.090909090909092,42.42424242424242,36.36363636363637,12.121212121212121,0.0
3.5419667E7,SESI 435 CENTRO EDUCACIONAL,SP,VOTUPORANGA,Privada,Urbana,27.0,De 1 a 30 alunos,27.0,100.0,0.0,80% ou mais,Alto,Maior que 50%,76.9,100.0,0.0,0.0,,534.0962962962963,3.7037037037037033,59.25925925925925,37.03703703703704,0.0,0.0
3.5027418E7,ANTONIO TEIXEIRA DOS SANTOS,SP,ZACARIAS,Estadual,Urbana,24.0,De 1 a 30 alunos,13.0,54.166666666666664,1.0,80% ou mais,Médio Alto,Maior que 50%,72.9,96.7,2.2,1.1,,486.6461538461538,30.76923076923077,46.15384615384615,23.076923076923077,0.0,0.0
1.7010535E7,COLEGIO ESTADUAL SAO PEDRO,TO,ABREULANDIA,Estadual,Urbana,29.0,De 1 a 30 alunos,16.0,55.172413793103445,0.0,De 60% a 80%,Médio Baixo,Até 50%,25.5,82.5,9.7,7.8,,419.0,75.0,25.0,0.0,0.0,0.0
1.7004268E7,COL EST NAZARE NUNES DA SILVA,TO,AGUIARNOPOLIS,Estadual,Urbana,50.0,De 31 a 60 alunos,35.0,70.0,2.0,80% ou mais,Médio,Até 50%,35.4,82.0,9.4,8.6,467.36333333333334,454.66,45.714285714285715,51.42857142857142,2.857142857142857,0.0,0.0
1.7020336E7,COL EST ANITA CASSIMIRO MORENO,TO,ALIANCA DO TOCANTINS,Estadual,Urbana,66.0,De 61 a 90 alunos,42.0,63.63636363636363,0.0,80% ou mais,Médio,Maior que 50%,65.5,85.7,10.7,3.6,512.5133333333334,486.347619047619,26.190476190476193,64.28571428571429,9.523809523809524,0.0,0.0
1.7042798E7,COLEGIO AGROPECUARIO DE ALMAS,TO,ALMAS,Estadual,Rural,23.0,De 1 a 30 alunos,19.0,82.6086956521739,0.0,80% ou mais,Médio,Até 50%,30.0,96.3,2.5,1.2,,446.7368421052632,63.1578947368421,21.052631578947366,15.789473684210526,0.0,0.0
1.7032229E7,COL EST DR ABNER ARAUJO PACINI,TO,ALMAS,Estadual,Urbana,73.0,De 61 a 90 alunos,43.0,58.9041095890411,0.0,80% ou mais,Médio Baixo,Até 50%,43.7,67.5,20.3,12.2,449.1033333333334,426.71627906976744,67.44186046511628,32.55813953488372,0.0,0.0,0.0
1.705205E7,CENTRO DE ENSINO MEDIO CABO APARICIO ARAUJO PAZ,TO,ANANAS,Estadual,Urbana,122.0,Mais que 90 alunos,83.0,68.0327868852459,1.0,80% ou mais,Médio Baixo,Maior que 50%,50.5,71.1,16.7,12.2,493.53000000000003,440.70602409638553,60.24096385542169,39.75903614457831,0.0,0.0,0.0
1.709383E7,COLEGIO ESTADUAL DULCE COELHO DE SOUSA,TO,ANGICO,Estadual,Urbana,40.0,De 31 a 60 alunos,26.0,65.0,0.0,80% ou mais,Médio Baixo,Até 50%,41.7,83.7,14.2,2.1,,437.3115384615385,65.38461538461539,34.61538461538461,0.0,0.0,0.0
1.7023394E7,COLEGIO ESTADUAL GIRASSOL DE TEMPO INTEGRAL MEIRA MATOS,TO,APARECIDA DO RIO NEGRO,Estadual,Urbana,62.0,De 61 a 90 alunos,39.0,62.903225806451616,0.0,80% ou mais,Médio Baixo,Até 50%,45.0,89.5,3.6,6.9,449.1166666666667,432.8974358974359,69.23076923076923,28.205128205128204,2.564102564102564,0.0,0.0
1.700495E7,CENTRO DE ENSINO MEDIO PAULO FREIRE,TO,ARAGUAINA,Estadual,Urbana,255.0,Mais que 90 alunos,223.0,87.45098039215686,2.0,De 60% a 80%,Médio,Maior que 50%,61.0,75.2,21.5,3.3,566.2233333333334,473.1201793721973,35.874439461883405,54.26008968609865,9.865470852017937,0.0,0.0
1.7004985E7,CENTRO DE ENSINO MEDIO BENJAMIM JOSE DE ALMEIDA,TO,ARAGUAINA,Estadual,Urbana,167.0,Mais que 90 alunos,112.0,67.06586826347305,2.0,De 60% a 80%,Médio,Até 50%,50.0,56.0,30.2,13.8,543.2066666666667,465.71875,43.75,46.42857142857143,9.821428571428571,0.0,0.0
1.7004993E7,COL EST GUILHERME DOURADO,TO,ARAGUAINA,Estadual,Urbana,185.0,Mais que 90 alunos,146.0,78.91891891891892,1.0,De 40% a 60%,Médio,Maior que 50%,60.9,84.0,12.3,3.7,547.2033333333334,460.6472602739725,41.78082191780822,53.42465753424658,4.794520547945205,0.0,0.0
1.7005E7,CENTRO DE ENSINO MEDIO CASTELO BRANCO,TO,ARAGUAINA,Estadual,Urbana,269.0,Mais que 90 alunos,151.0,56.13382899628253,2.0,De 60% a 80%,Médio Baixo,Maior que 50%,57.8,59.5,22.9,17.6,534.4866666666667,452.6172185430464,51.65562913907284,40.397350993377486,7.9470198675496695,0.0,0.0
1.7005019E7,COL EST RUI BARBOSA,TO,ARAGUAINA,Estadual,Urbana,63.0,De 61 a 90 alunos,34.0,53.96825396825397,0.0,De 60% a 80%,Médio,Maior que 50%,59.5,75.5,18.5,6.0,480.52000000000004,468.8205882352941,44.11764705882353,41.17647058823529,11.76470588235294,2.941176470588235,0.0
1.700506E7,COL PRE UNIVERSITARIO DE ARAGUAINA,TO,ARAGUAINA,Estadual,Urbana,80.0,De 61 a 90 alunos,71.0,88.75,0.0,De 60% a 80%,Médio Alto,Até 50%,48.4,93.6,6.4,0.0,519.9633333333334,470.64225352112675,39.436619718309856,50.70422535211267,9.859154929577464,0.0,0.0
1.7005094E7,COLEGIO DE APLICACAO,TO,ARAGUAINA,Estadual,Urbana,26.0,De 1 a 30 alunos,13.0,50.0,0.0,De 60% a 80%,Médio,Maior que 50%,58.3,73.9,18.3,7.8,,423.40000000000003,69.23076923076923,30.76923076923077,0.0,0.0,0.0
1.7005264E7,COLEGIO ESTADUAL CAMPOS BRASIL,TO,ARAGUAINA,Estadual,Urbana,61.0,De 61 a 90 alunos,33.0,54.09836065573771,1.0,De 60% a 80%,Médio Baixo,Maior que 50%,52.4,83.7,6.9,9.4,430.47666666666663,425.26969696969695,75.75757575757575,24.242424242424242,0.0,0.0,0.0
1.7005337E7,COL EST PROFª SILVANDIRA SOUSA LIMA,TO,ARAGUAINA,Estadual,Urbana,57.0,De 31 a 60 alunos,35.0,61.40350877192983,0.0,De 60% a 80%,Médio,Até 50%,33.0,59.0,29.9,11.1,473.2966666666667,458.89428571428573,45.714285714285715,45.714285714285715,8.571428571428571,0.0,0.0
1.704627E7,CENTRO DE ENSINO MEDIO DR JOSE ALUISIO DA SILVA LUZ,TO,ARAGUAINA,Estadual,Urbana,331.0,Mais que 90 alunos,188.0,56.797583081571,2.0,De 60% a 80%,Médio Baixo,Maior que 50%,53.1,69.6,14.3,16.1,526.26,446.4744680851064,55.85106382978723,41.48936170212766,2.6595744680851063,0.0,0.0
1.7039673E7,INST FED DE EDUC CIENCIA E TECNOLOGIA DO TOCANTINS CAMPUS ARAGUAINA,TO,ARAGUAINA,Federal,Urbana,18.0,De 1 a 30 alunos,14.0,77.77777777777779,0.0,80% ou mais,Médio Alto,Maior que 50%,57.7,84.5,15.5,0.0,,512.4642857142857,14.285714285714285,64.28571428571429,21.428571428571427,0.0,0.0
1.7005078E7,COL STA CRUZ,TO,ARAGUAINA,Privada,Urbana,121.0,Mais que 90 alunos,105.0,86.77685950413223,0.0,De 40% a 60%,Muito Alto,Maior que 50%,75.1,90.8,9.2,0.0,628.49,558.38,1.9047619047619049,40.95238095238095,52.38095238095239,4.761904761904762,0.0
1.7005213E7,EDUCANDARIO OBJETIVO DE ARAGUAINA,TO,ARAGUAINA,Privada,Urbana,86.0,De 61 a 90 alunos,67.0,77.90697674418605,0.0,De 60% a 80%,Alto,Até 50%,40.0,93.0,6.3,0.7,580.8933333333333,510.6089552238806,25.37313432835821,38.80597014925373,34.32835820895522,1.4925373134328357,0.0
1.704183E7,COLEGIO ADVENTISTA DE ARAGUAINA,TO,ARAGUAINA,Privada,Urbana,17.0,De 1 a 30 alunos,16.0,94.11764705882352,0.0,Menos de 20%,Muito Alto,Até 50%,12.8,93.3,5.6,1.1,,485.9375,37.5,43.75,18.75,0.0,0.0
1.7055164E7,COLEGIO OLIMPO,TO,ARAGUAINA,Privada,Urbana,26.0,De 1 a 30 alunos,23.0,88.46153846153845,0.0,Menos de 20%,Sem informação,Maior que 50%,80.3,91.2,8.8,0.0,,605.6782608695652,4.3478260869565215,13.043478260869565,52.17391304347826,26.08695652173913,4.3478260869565215
1.7072026E7,CENTRO DE ATIVIDADE DO TRABALHADOR,TO,ARAGUAINA,Privada,Urbana,24.0,De 1 a 30 alunos,20.0,83.33333333333334,0.0,De 60% a 80%,Alto,Até 50%,38.2,96.5,3.5,0.0,,469.69000000000005,30.0,65.0,5.0,0.0,0.0
1.7006422E7,ESCOLA ESTADUAL MACHADO DE ASSIS,TO,ARAGUANA,Estadual,Urbana,61.0,De 61 a 90 alunos,43.0,70.49180327868852,1.0,80% ou mais,Médio Baixo,Até 50%,48.1,72.3,16.4,11.3,470.46666666666664,441.59069767441855,55.81395348837209,39.53488372093023,4.651162790697675,0.0,0.0
1.700643E7,ESC EST SAO PEDRO,TO,ARAGUANA,Estadual,Urbana,32.0,De 31 a 60 alunos,21.0,65.625,1.0,80% ou mais,Baixo,Até 50%,41.7,91.0,9.0,0.0,,421.5999999999999,76.19047619047619,19.047619047619047,4.761904761904762,0.0,0.0
1.7050715E7,CENTRO DE ENSINO MEDIO PROFESSORA ANTONINA MILHOMEM,TO,ARAGUATINS,Estadual,Urbana,271.0,Mais que 90 alunos,149.0,54.981549815498155,0.0,80% ou mais,Médio Baixo,Maior que 50%,53.2,76.6,16.2,7.2,530.7099999999999,448.93154362416107,55.033557046979865,41.61073825503356,3.3557046979865772,0.0,0.0
1.7000335E7,INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA - IFTO CAMPUS ARAGUATINS,TO,ARAGUATINS,Federal,Rural,182.0,Mais que 90 alunos,177.0,97.25274725274726,3.0,80% ou mais,Médio Baixo,Maior que 50%,74.7,84.3,13.8,1.9,600.45,511.13389830508476,17.51412429378531,51.9774011299435,29.943502824858758,0.5649717514124294,0.0
1.7032717E7,ESCOLA ESTADUAL AGRICOLA DAVID AIRES FRANCA,TO,ARRAIAS,Estadual,Rural,18.0,De 1 a 30 alunos,15.0,83.33333333333334,0.0,80% ou mais,Baixo,Até 50%,38.8,94.0,1.2,4.8,,436.94,66.66666666666666,33.33333333333333,0.0,0.0,0.0
1.7032784E7,ESCOLA ESTADUAL PROFESSORA ZULMIRA MAGALHAES,TO,ARRAIAS,Estadual,Rural,12.0,De 1 a 30 alunos,11.0,91.66666666666666,0.0,80% ou mais,Médio Baixo,Até 50%,39.5,88.0,12.0,0.0,,450.19090909090914,54.54545454545454,36.36363636363637,9.090909090909092,0.0,0.0
1.7032695E7,COLEGIO ESTADUAL PROFESSORA JOANA BATISTA CORDEIRO,TO,ARRAIAS,Estadual,Urbana,114.0,Mais que 90 alunos,87.0,76.31578947368422,0.0,80% ou mais,Médio Baixo,Até 50%,49.3,84.1,9.6,6.3,498.8466666666667,445.8091954022989,58.620689655172406,37.93103448275862,3.4482758620689653,0.0,0.0
1.7033276E7,COLEGIO ESTADUAL PROFESSORA RANULFA,TO,AURORA DO TOCANTINS,Estadual,Urbana,49.0,De 31 a 60 alunos,38.0,77.55102040816327,1.0,80% ou mais,Médio Baixo,Até 50%,45.2,85.8,10.6,3.6,468.5866666666667,448.2236842105264,52.63157894736842,44.73684210526316,2.631578947368421,0.0,0.0
1.7010926E7,COLEGIO ESTADUAL PRESIDENTE TANCREDO NEVES,TO,BARROLANDIA,Estadual,Urbana,77.0,De 61 a 90 alunos,47.0,61.038961038961034,0.0,80% ou mais,Médio Baixo,Até 50%,43.5,86.6,5.5,7.9,477.4800000000001,447.9553191489362,55.319148936170215,42.5531914893617,2.127659574468085,0.0,0.0
1.7011396E7,COLEGIO ESTADUAL BERNARDO SAYAO,TO,BERNARDO SAYAO,Estadual,Urbana,74.0,De 61 a 90 alunos,42.0,56.75675675675676,0.0,80% ou mais,Médio Baixo,Até 50%,22.9,84.0,4.8,11.2,469.02333333333337,444.0738095238095,54.761904761904766,40.476190476190474,4.761904761904762,0.0,0.0
1.702353E7,ESC EST ALFREDO NASSER,TO,BOM JESUS DO TOCANTINS,Estadual,Urbana,52.0,De 31 a 60 alunos,26.0,50.0,0.0,De 60% a 80%,Médio,Até 50%,28.3,96.0,2.8,1.2,,420.10769230769233,69.23076923076923,30.76923076923077,0.0,0.0,0.0
1.701159E7,COLEGIO ESTADUAL SEBASTIAO RODRIGUES SALES,TO,BRASILANDIA DO TOCANTINS,Estadual,Urbana,28.0,De 1 a 30 alunos,21.0,75.0,0.0,80% ou mais,Médio Baixo,Até 50%,19.4,93.2,5.4,1.4,,438.0619047619047,61.904761904761905,33.33333333333333,4.761904761904762,0.0,0.0
1.7020867E7,COLEGIO ESTADUAL PADRAO,TO,BREJINHO DE NAZARE,Estadual,Urbana,68.0,De 61 a 90 alunos,57.0,83.82352941176471,0.0,80% ou mais,Médio Baixo,Até 50%,31.8,84.3,10.8,4.9,478.1666666666667,443.70000000000005,56.14035087719298,40.35087719298245,3.508771929824561,0.0,0.0
1.7001579E7,ESC EST MINISTRO NEY BRAGA,TO,BURITI DO TOCANTINS,Estadual,Rural,23.0,De 1 a 30 alunos,12.0,52.17391304347826,0.0,80% ou mais,Baixo,Até 50%,50.0,88.5,3.3,8.2,,436.2166666666667,58.333333333333336,41.66666666666667,0.0,0.0,0.0
1.7021146E7,ESC EST TARSO DUTRA,TO,CARIRI DO TOCANTINS,Estadual,Urbana,40.0,De 31 a 60 alunos,28.0,70.0,0.0,De 60% a 80%,Médio Baixo,Maior que 50%,52.1,82.6,10.1,7.3,,443.26071428571424,67.85714285714286,28.57142857142857,0.0,3.571428571428571,0.0
1.7007429E7,ESC EST BARTOLOMEU BUENO DA SILVA,TO,CARMOLANDIA,Estadual,Urbana,31.0,De 31 a 60 alunos,18.0,58.06451612903226,0.0,80% ou mais,Médio Baixo,Até 50%,40.0,68.5,17.6,13.9,,437.01666666666665,55.55555555555556,44.44444444444444,0.0,0.0,0.0
1.700165E7,ESCOLA ESTADUAL CICERO GOMES DE JESUS,TO,CARRASCO BONITO,Estadual,Urbana,36.0,De 31 a 60 alunos,20.0,55.55555555555556,0.0,80% ou mais,Médio Baixo,Até 50%,41.7,91.3,6.0,2.7,,445.91,60.0,40.0,0.0,0.0,0.0
1.7035163E7,COLEGIO ESTADUAL FULGENCIO NUNES,TO,CHAPADA DA NATIVIDADE,Estadual,Urbana,37.0,De 31 a 60 alunos,32.0,86.48648648648648,0.0,De 60% a 80%,Baixo,Até 50%,44.4,94.7,3.5,1.8,438.42333333333335,433.15000000000003,75.0,21.875,3.125,0.0,0.0
1.7007488E7,ESCOLA ESTADUAL FRANCISCO PEREIRA FELICIO,TO,COLINAS DO TOCANTINS,Estadual,Urbana,33.0,De 31 a 60 alunos,21.0,63.63636363636363,0.0,De 60% a 80%,Médio Baixo,Maior que 50%,61.1,84.1,12.1,3.8,,442.8761904761906,52.38095238095239,47.61904761904761,0.0,0.0,0.0
1.7007496E7,CENTRO DE ENSINO MEDIO PRESIDENTE CASTELO BRANCO,TO,COLINAS DO TOCANTINS,Estadual,Urbana,134.0,Mais que 90 alunos,84.0,62.68656716417911,1.0,De 40% a 60%,Médio Baixo,Maior que 50%,56.6,60.8,19.1,20.1,501.35333333333335,443.5690476190476,61.904761904761905,35.714285714285715,2.380952380952381,0.0,0.0
1.70075E7,COLEGIO JOAO XXIII,TO,COLINAS DO TOCANTINS,Estadual,Urbana,111.0,Mais que 90 alunos,93.0,83.78378378378379,0.0,80% ou mais,Médio Alto,Maior que 50%,52.8,86.8,9.1,4.1,556.0866666666666,478.0150537634409,39.784946236559136,43.01075268817204,17.20430107526882,0.0,0.0
1.7007828E7,ESCOLA FAMILIA AGRICOLA ZE DE DEUS,TO,COLINAS DO TOCANTINS,Municipal,Rural,19.0,De 1 a 30 alunos,12.0,63.1578947368421,0.0,80% ou mais,Médio Baixo,Até 50%,30.6,100.0,0.0,0.0,,466.8999999999999,33.33333333333333,58.333333333333336,8.333333333333332,0.0,0.0
1.700747E7,COL ALBERT EINSTEIN,TO,COLINAS DO TOCANTINS,Privada,Urbana,22.0,De 1 a 30 alunos,21.0,95.45454545454545,0.0,De 60% a 80%,Muito Alto,Até 50%,30.8,90.7,5.3,4.0,,546.0666666666666,14.285714285714285,28.57142857142857,47.61904761904761,9.523809523809524,0.0
1.700786E7,CENTRO EDUCACIONAL DE COLINAS,TO,COLINAS DO TOCANTINS,Privada,Urbana,23.0,De 1 a 30 alunos,19.0,82.6086956521739,0.0,80% ou mais,Alto,Maior que 50%,61.5,92.6,5.6,1.8,,515.0105263157894,5.263157894736842,68.42105263157895,26.31578947368421,0.0,0.0
1.7016231E7,COL EST SERRA DAS CORDILHEIRAS,TO,COLMEIA,Estadual,Urbana,101.0,Mais que 90 alunos,57.0,56.43564356435643,1.0,80% ou mais,Médio,Até 50%,45.8,87.4,6.3,6.3,486.55,445.0684210526316,59.64912280701754,38.59649122807017,1.7543859649122806,0.0,0.0
1.7033624E7,COLEGIO ESTADUAL JOAQUIM DE SENA E SILVA,TO,COMBINADO,Estadual,Urbana,64.0,De 61 a 90 alunos,41.0,64.0625,0.0,80% ou mais,Médio Baixo,Até 50%,50.0,86.4,6.6,7.0,466.61,441.380487804878,60.97560975609756,34.146341463414636,4.878048780487805,0.0,0.0
1.7033705E7,COL EST CEL JOSE FRANCISCO DE AZEVEDO,TO,CONCEICAO DO TOCANTINS,Estadual,Urbana,54.0,De 31 a 60 alunos,32.0,59.25925925925925,0.0,80% ou mais,Médio Baixo,Até 50%,46.5,88.8,5.0,6.2,450.55333333333334,444.29375,59.375,37.5,3.125,0.0,0.0
1.7011787E7,COL EST ARCHANGELA MILHOMEM,TO,COUTO MAGALHAES,Estadual,Urbana,51.0,De 31 a 60 alunos,37.0,72.54901960784314,0.0,80% ou mais,Médio Baixo,Até 50%,40.7,82.2,12.9,4.9,445.60333333333335,431.47567567567563,64.86486486486487,35.13513513513514,0.0,0.0,0.0
1.7017653E7,COLEGIO ESTADUAL DE CRISTALANDIA,TO,CRISTALANDIA,Estadual,Urbana,43.0,De 31 a 60 alunos,34.0,79.06976744186046,0.0,80% ou mais,Médio,Até 50%,47.8,68.4,20.3,11.3,505.81000000000006,490.2264705882353,32.35294117647059,47.05882352941176,20.588235294117645,0.0,0.0
1.7040841E7,ESCOLA ESTADUAL OLAVO BILAC,TO,CRIXAS DO TOCANTINS,Estadual,Urbana,25.0,De 1 a 30 alunos,18.0,72.0,0.0,De 60% a 80%,Médio,Até 50%,50.0,81.9,8.3,9.8,,461.2555555555556,44.44444444444444,50.0,5.555555555555555,0.0,0.0
1.7033993E7,COLEGIO JOAO D ABREU,TO,DIANOPOLIS,Estadual,Urbana,136.0,Mais que 90 alunos,103.0,75.73529411764706,0.0,80% ou mais,Médio Alto,Maior que 50%,50.5,83.8,10.0,6.2,538.58,470.6553398058253,37.86407766990291,53.398058252427184,8.737864077669903,0.0,0.0
1.7034027E7,CENTRO DE ENSINO MEDIO ANTONIO POVOA,TO,DIANOPOLIS,Estadual,Urbana,60.0,De 31 a 60 alunos,30.0,50.0,0.0,De 60% a 80%,Médio Baixo,Até 50%,41.7,55.0,29.4,15.6,443.63666666666666,443.6366666666666,56.666666666666664,40.0,3.3333333333333335,0.0,0.0
1.7012104E7,COLEGIO ESTADUAL JOAO DIAS SOBRINHO,TO,DIVINOPOLIS DO TOCANTINS,Estadual,Urbana,77.0,De 61 a 90 alunos,51.0,66.23376623376623,0.0,80% ou mais,Médio Baixo,Até 50%,37.5,85.6,11.2,3.2,507.59000000000003,466.22352941176473,41.17647058823529,47.05882352941176,11.76470588235294,0.0,0.0
1.701235E7,COL EST PRES CASTELO BRANCO,TO,DOIS IRMAOS DO TOCANTINS,Estadual,Urbana,43.0,De 31 a 60 alunos,31.0,72.09302325581395,1.0,80% ou mais,Médio Baixo,Até 50%,25.0,71.4,14.3,14.3,460.30333333333334,457.8548387096775,38.70967741935484,58.06451612903226,3.225806451612903,0.0,0.0
1.7017912E7,COLEGIO EST ELESBAO LIMA,TO,DUERE,Estadual,Urbana,68.0,De 61 a 90 alunos,37.0,54.41176470588235,0.0,80% ou mais,Médio,Até 50%,38.3,79.7,7.8,12.5,446.6333333333333,432.32162162162166,70.27027027027027,29.72972972972973,0.0,0.0,0.0
1.7018161E7,COL EST CONCEICAO BRITO,TO,FATIMA,Estadual,Urbana,42.0,De 31 a 60 alunos,32.0,76.19047619047619,0.0,Menos de 20%,Médio,Até 50%,25.0,86.3,3.7,10.0,469.3433333333333,463.584375,46.875,50.0,3.125,0.0,0.0
1.7021243E7,COL EST ALAIR SENA CONCEICAO,TO,FIGUEIROPOLIS,Estadual,Urbana,79.0,De 61 a 90 alunos,50.0,63.29113924050633,0.0,De 60% a 80%,Médio Baixo,Maior que 50%,59.8,89.2,4.7,6.1,463.71000000000004,440.654,68.0,32.0,0.0,0.0,0.0
1.701839E7,COL EST TIRADENTES,TO,FORMOSO DO ARAGUAIA,Estadual,Urbana,114.0,Mais que 90 alunos,62.0,54.385964912280706,0.0,80% ou mais,Médio,Até 50%,33.3,83.4,12.6,4.0,491.9533333333333,444.491935483871,54.83870967741935,38.70967741935484,6.451612903225806,0.0,0.0
1.7039355E7,COLEGIO DR DANTE PAZZANESE,TO,FORMOSO DO ARAGUAIA,Privada,Rural,73.0,De 61 a 90 alunos,69.0,94.52054794520548,0.0,80% ou mais,Médio Baixo,Maior que 50%,60.3,97.8,1.8,0.4,549.16,492.2579710144928,23.18840579710145,59.42028985507246,14.492753623188406,2.898550724637681,0.0
1.706984E7,COOPERATIVA DE EDUCADORES DE FORMOSO DO ARAGUAIA - COLEGIO COOPEFA,TO,FORMOSO DO ARAGUAIA,Privada,Urbana,19.0,De 1 a 30 alunos,15.0,78.94736842105263,0.0,De 60% a 80%,Alto,Até 50%,30.8,97.6,2.4,0.0,,499.66666666666674,20.0,53.333333333333336,26.666666666666668,0.0,0.0
1.701297E7,COL EST ANTENOR BARREIRA,TO,GOIANORTE,Estadual,Urbana,58.0,De 31 a 60 alunos,31.0,53.44827586206896,0.0,80% ou mais,Médio Baixo,Até 50%,23.1,84.1,7.9,8.0,454.6833333333334,451.4451612903226,41.935483870967744,58.06451612903226,0.0,0.0,0.0
1.7013429E7,ESC EST IRINEU ALBANO HENDGES,TO,GUARAI,Estadual,Urbana,51.0,De 31 a 60 alunos,31.0,60.78431372549019,0.0,De 60% a 80%,Médio,Até 50%,38.8,76.1,8.7,15.2,446.0133333333333,443.06129032258065,51.61290322580645,45.16129032258064,3.225806451612903,0.0,0.0
1.7013453E7,CENTRO DE ENSINO MEDIO OQUERLINA TORRES,TO,GUARAI,Estadual,Urbana,195.0,Mais que 90 alunos,140.0,71.7948717948718,3.0,De 60% a 80%,Médio,Maior que 50%,53.3,69.9,17.8,12.3,547.02,463.7935714285714,44.285714285714285,47.14285714285714,8.571428571428571,0.0,0.0
1.7013356E7,COL COMERCIAL IMPACTO,TO,GUARAI,Privada,Urbana,22.0,De 1 a 30 alunos,17.0,77.27272727272727,0.0,De 60% a 80%,Muito Alto,Até 50%,30.0,93.6,6.4,0.0,,561.1294117647059,5.88235294117647,29.411764705882355,64.70588235294117,0.0,0.0
1.7021502E7,CENTRO DE ENSINO MEDIO ARY RIBEIRO VALADAO FILHO,TO,GURUPI,Estadual,Urbana,144.0,Mais que 90 alunos,99.0,68.75,0.0,80% ou mais,Médio,Maior que 50%,66.9,82.0,10.0,8.0,548.6200000000001,475.3424242424243,37.37373737373738,49.494949494949495,13.131313131313133,0.0,0.0
1.7021553E7,CENTRO DE ENSINO MEDIO DE GURUPI,TO,GURUPI,Estadual,Urbana,217.0,Mais que 90 alunos,153.0,70.50691244239631,2.0,De 40% a 60%,Médio,Maior que 50%,70.0,66.3,23.6,10.1,543.4100000000001,466.4143790849674,41.830065359477125,52.28758169934641,5.88235294117647,0.0,0.0
1.7021588E7,ESCOLA ESTADUAL DR JOAQUIM PEREIRA DA COSTA,TO,GURUPI,Estadual,Urbana,105.0,Mais que 90 alunos,58.0,55.23809523809524,0.0,De 60% a 80%,Médio,Maior que 50%,65.1,78.0,13.2,8.8,516.1033333333334,465.4413793103448,46.55172413793103,43.103448275862064,10.344827586206897,0.0,0.0
