CARACTERÍSTICAS ESCOLA CÓDIGO DA ENTIDADE,NOME DA ENTIDADE,SIGLA DA UF,MUNICÍPIO,DEPENDÊNCIA ADMINISTRATIVA,LOCALIZAÇÃO,NÚMERO DE ALUNOS NO CENSO,PORTE DA ESCOLA,NÚMERO DE PARTICIPANTES NO ENEM,TAXA DE PARTICPAÇÃO,NÚMERO DE PARTICIPANTES COM NECESSIDADES ESPECIAIS,INDICADORES INDICADOR DE PERMANENCIA NA ESCOLA,INDICADOR NÍVEL SOCIOECONÔMICO,FAIXA - INDICADOR DE FORMAÇÃO DOCENTE,INDICADOR DE FORMAÇÃO DOCENTE,TAXA DE APROVAÇÃO,TAXA DE REPROVAÇÃO,TAXA DE ABANDONO,DESEMPENHO  CIÊNCIAS HUMANAS E SUAS TECNOLOGIAS MÉDIA DOS 30 MELHORES ALUNOS DA ESCOLA,MÉDIA,Percentual alunos NÍVEL 1,Percentual alunos NÍVEL 2,Percentual alunos NÍVEL 3,Percentual alunos NÍVEL 4,Percentual alunos NÍVEL 5
3.5108078E7,SESI 398 CENTRO EDUCACIONAL,SP,GUARULHOS,Privada,Urbana,32.0,De 31 a 60 alunos,27.0,84.375,0.0,De 60% a 80%,Alto,Maior que 50%,69.2,98.9,1.1,0.0,,587.9481481481481,0.0,14.814814814814813,81.48148148148148,3.7037037037037033,0.0
3.5108112E7,AUGUSTO RUSCHI COLEGIO,SP,GUARULHOS,Privada,Urbana,21.0,De 1 a 30 alunos,18.0,85.71428571428571,1.0,De 60% a 80%,Muito Alto,Maior que 50%,58.8,95.2,4.8,0.0,,591.9611111111112,5.555555555555555,5.555555555555555,72.22222222222221,16.666666666666664,0.0
3.5108145E7,MATER AMABILIS COLEGIO,SP,GUARULHOS,Privada,Urbana,111.0,Mais que 90 alunos,105.0,94.5945945945946,0.0,80% ou mais,Muito Alto,Maior que 50%,77.4,97.4,2.6,0.0,734.0966666666667,681.7076190476191,0.0,0.9523809523809524,24.761904761904763,66.66666666666666,7.6190476190476195
3.5108182E7,ADVENTISTA DE GUARULHOS ESCOLA,SP,GUARULHOS,Privada,Urbana,70.0,De 61 a 90 alunos,55.0,78.57142857142857,0.0,De 20% a 40%,Alto,Maior que 50%,64.9,92.6,7.0,0.4,622.7666666666667,578.1636363636363,3.6363636363636362,25.454545454545453,58.18181818181818,12.727272727272727,0.0
3.5108194E7,VIRGO POTENS COLEGIO,SP,GUARULHOS,Privada,Urbana,28.0,De 1 a 30 alunos,24.0,85.71428571428571,0.0,80% ou mais,Muito Alto,Maior que 50%,67.6,95.8,4.2,0.0,,597.5125,4.166666666666666,16.666666666666664,66.66666666666666,12.5,0.0
3.51082E7,ADVENTISTA DE VILA GALVAO COLEGIO,SP,GUARULHOS,Privada,Urbana,49.0,De 31 a 60 alunos,35.0,71.42857142857143,0.0,De 60% a 80%,Alto,Maior que 50%,54.8,89.1,9.8,1.1,592.2066666666667,576.9685714285715,0.0,31.428571428571427,54.285714285714285,14.285714285714285,0.0
3.5119581E7,SERRANO GUARDIA COLEGIO,SP,GUARULHOS,Privada,Urbana,175.0,Mais que 90 alunos,107.0,61.142857142857146,0.0,80% ou mais,Alto,Maior que 50%,53.2,94.5,5.3,0.2,613.6903225806452,557.5224299065421,3.7383177570093453,35.51401869158878,59.813084112149525,0.9345794392523363,0.0
3.512356E7,EL SHADAI COLEGIO,SP,GUARULHOS,Privada,Urbana,29.0,De 1 a 30 alunos,18.0,62.06896551724138,1.0,De 60% a 80%,Alto,Maior que 50%,56.8,93.9,6.1,0.0,,526.6111111111111,16.666666666666664,38.88888888888889,44.44444444444444,0.0,0.0
3.5125179E7,SANTA RITA COLEGIO,SP,GUARULHOS,Privada,Urbana,48.0,De 31 a 60 alunos,38.0,79.16666666666666,0.0,De 60% a 80%,Muito Alto,Maior que 50%,67.5,96.3,3.7,0.0,609.32,584.3552631578947,0.0,28.947368421052634,57.89473684210527,13.157894736842104,0.0
3.5126615E7,CIDADE JARDIM CUMBICA COLEGIO,SP,GUARULHOS,Privada,Urbana,53.0,De 31 a 60 alunos,47.0,88.67924528301887,0.0,80% ou mais,Alto,Maior que 50%,53.8,94.9,5.1,0.0,615.1066666666667,591.0042553191489,0.0,10.638297872340425,80.85106382978722,8.51063829787234,0.0
3.5131945E7,GUILHERME DE ALMEIDA COLEGIO UNIDADE I,SP,GUARULHOS,Privada,Urbana,105.0,Mais que 90 alunos,98.0,93.33333333333333,0.0,80% ou mais,Muito Alto,Maior que 50%,63.5,98.0,2.0,0.0,693.7766666666668,645.7938775510204,0.0,0.0,55.10204081632652,43.87755102040816,1.0204081632653061
3.5133115E7,T PARTHENON COLEGIO UNIDADE I,SP,GUARULHOS,Privada,Urbana,39.0,De 31 a 60 alunos,34.0,87.17948717948718,0.0,80% ou mais,Muito Alto,Maior que 50%,75.3,86.5,13.5,0.0,664.8033333333334,654.1852941176471,0.0,0.0,47.05882352941176,52.94117647058824,0.0
3.5133942E7,GUARULHOS COLEGIO INTEGRADO,SP,GUARULHOS,Privada,Urbana,15.0,De 1 a 30 alunos,11.0,73.33333333333333,0.0,De 40% a 60%,Muito Alto,Maior que 50%,73.5,84.7,15.3,0.0,,553.7727272727273,0.0,45.45454545454545,45.45454545454545,9.090909090909092,0.0
3.5135586E7,NAHIM AHMAD COLEGIO,SP,GUARULHOS,Privada,Urbana,89.0,De 61 a 90 alunos,83.0,93.25842696629213,0.0,De 60% a 80%,Muito Alto,Até 50%,41.1,94.6,5.4,0.0,664.5266666666668,604.6024096385543,1.2048192771084338,18.072289156626507,59.036144578313255,21.686746987951807,0.0
3.5140132E7,PROGRESSO COLEGIO,SP,GUARULHOS,Privada,Urbana,42.0,De 31 a 60 alunos,33.0,78.57142857142857,0.0,De 60% a 80%,Muito Alto,Maior que 50%,62.8,99.0,0.5,0.5,582.3233333333334,569.0242424242424,3.0303030303030303,27.27272727272727,66.66666666666666,3.0303030303030303,0.0
3.5140806E7,CANADA COLEGIO,SP,GUARULHOS,Privada,Urbana,37.0,De 31 a 60 alunos,29.0,78.37837837837837,0.0,80% ou mais,Muito Alto,Maior que 50%,53.3,97.7,2.3,0.0,,602.7103448275861,0.0,13.793103448275861,75.86206896551724,10.344827586206897,0.0
3.5140831E7,FARIAS BRITO COLEGIO,SP,GUARULHOS,Privada,Urbana,26.0,De 1 a 30 alunos,23.0,88.46153846153845,0.0,80% ou mais,Muito Alto,Maior que 50%,74.4,94.9,5.1,0.0,,602.0304347826087,4.3478260869565215,13.043478260869565,65.21739130434783,17.391304347826086,0.0
3.5142359E7,JULIO MESQUITA COLEGIO,SP,GUARULHOS,Privada,Urbana,51.0,De 31 a 60 alunos,42.0,82.35294117647058,0.0,De 60% a 80%,Muito Alto,Maior que 50%,65.0,95.9,4.1,0.0,633.8066666666667,612.0857142857143,0.0,7.142857142857142,76.19047619047619,16.666666666666664,0.0
3.514236E7,ALMEIDA GASPARIN COLEGIO,SP,GUARULHOS,Privada,Urbana,33.0,De 31 a 60 alunos,23.0,69.6969696969697,0.0,De 60% a 80%,Muito Alto,Maior que 50%,64.1,97.2,2.8,0.0,,618.8173913043479,0.0,17.391304347826086,47.82608695652174,34.78260869565217,0.0
3.5144216E7,T PARTHENON COLEGIO UNIDADE II,SP,GUARULHOS,Privada,Urbana,19.0,De 1 a 30 alunos,18.0,94.73684210526315,0.0,80% ou mais,Muito Alto,Maior que 50%,72.6,88.3,11.7,0.0,,673.2777777777778,0.0,0.0,22.22222222222222,72.22222222222221,5.555555555555555
3.5150162E7,SAO JOAO BATISTA COLEGIO,SP,GUARULHOS,Privada,Urbana,20.0,De 1 a 30 alunos,15.0,75.0,0.0,80% ou mais,Alto,Maior que 50%,51.4,100.0,0.0,0.0,,567.92,6.666666666666667,26.666666666666668,66.66666666666666,0.0,0.0
3.5150198E7,PRESBITERIANO DE GUARULHOS COLEGIO,SP,GUARULHOS,Privada,Urbana,64.0,De 61 a 90 alunos,44.0,68.75,0.0,De 60% a 80%,Alto,Maior que 50%,75.8,96.9,3.1,0.0,583.84,538.6340909090909,15.909090909090908,36.36363636363637,43.18181818181818,4.545454545454546,0.0
3.5151245E7,JEAN PIAGET COLEGIO,SP,GUARULHOS,Privada,Urbana,25.0,De 1 a 30 alunos,17.0,68.0,0.0,De 40% a 60%,Alto,Maior que 50%,65.2,94.8,5.2,0.0,,552.2235294117646,5.88235294117647,35.294117647058826,58.82352941176471,0.0,0.0
3.5151932E7,GALILEU INSTITUTO DE EDUCACAO E CULTURA,SP,GUARULHOS,Privada,Urbana,13.0,De 1 a 30 alunos,12.0,92.3076923076923,0.0,De 40% a 60%,Alto,Maior que 50%,55.0,98.4,1.6,0.0,,584.8833333333333,0.0,33.33333333333333,66.66666666666666,0.0,0.0
3.5152754E7,NOVO RUMO COLEGIO,SP,GUARULHOS,Privada,Urbana,18.0,De 1 a 30 alunos,14.0,77.77777777777779,0.0,80% ou mais,Muito Alto,Maior que 50%,66.7,92.8,7.2,0.0,,616.4285714285714,0.0,7.142857142857142,71.42857142857143,21.428571428571427,0.0
3.5152785E7,SESI 427 CENTRO EDUCACIONAL,SP,GUARULHOS,Privada,Urbana,31.0,De 31 a 60 alunos,27.0,87.09677419354838,0.0,80% ou mais,Alto,Maior que 50%,84.6,100.0,0.0,0.0,,619.7370370370371,0.0,11.11111111111111,66.66666666666666,22.22222222222222,0.0
3.51529E7,COLISEU COLEGIO,SP,GUARULHOS,Privada,Urbana,25.0,De 1 a 30 alunos,16.0,64.0,0.0,De 60% a 80%,Alto,Maior que 50%,66.7,95.5,4.5,0.0,,540.525,12.5,37.5,43.75,6.25,0.0
3.5153771E7,BRASILEIRA ESCOLA DE EDUCACAO,SP,GUARULHOS,Privada,Urbana,20.0,De 1 a 30 alunos,15.0,75.0,0.0,De 40% a 60%,Muito Alto,Maior que 50%,53.3,98.8,1.2,0.0,,578.0400000000001,6.666666666666667,26.666666666666668,53.333333333333336,13.333333333333334,0.0
3.5153801E7,MAHA DEI DE ESCOLA DESENVOLVIMENTO E EDUCACAO,SP,GUARULHOS,Privada,Urbana,39.0,De 31 a 60 alunos,23.0,58.97435897435898,0.0,De 60% a 80%,Alto,Até 50%,41.7,94.2,5.8,0.0,,504.96956521739133,21.73913043478261,47.82608695652174,30.434782608695656,0.0,0.0
3.5155196E7,VINICIUS DE MORAES COLEGIO,SP,GUARULHOS,Privada,Urbana,25.0,De 1 a 30 alunos,14.0,56.00000000000001,0.0,De 20% a 40%,Muito Alto,Maior que 50%,62.9,95.2,4.8,0.0,,568.8214285714286,14.285714285714285,14.285714285714285,57.14285714285714,14.285714285714285,0.0
3.5160519E7,CENTRAL COLEGIO,SP,GUARULHOS,Privada,Urbana,217.0,Mais que 90 alunos,109.0,50.23041474654379,0.0,De 60% a 80%,Alto,Maior que 50%,70.5,95.6,4.0,0.4,616.2066666666667,548.8761467889908,8.256880733944955,33.94495412844037,55.96330275229357,1.834862385321101,0.0
3.5160635E7,SAINT GERMAIN COLEGIO,SP,GUARULHOS,Privada,Urbana,28.0,De 1 a 30 alunos,15.0,53.57142857142857,0.0,80% ou mais,Alto,Maior que 50%,53.8,98.2,1.8,0.0,,592.4733333333334,0.0,6.666666666666667,93.33333333333333,0.0,0.0
3.5165268E7,ESTRELA DA MANHA COLEGIO,SP,GUARULHOS,Privada,Urbana,28.0,De 1 a 30 alunos,26.0,92.85714285714286,0.0,De 60% a 80%,Alto,Até 50%,35.9,97.1,2.9,0.0,,602.5384615384615,0.0,19.230769230769234,57.692307692307686,23.076923076923077,0.0
3.5168531E7,SAO JUDAS TADEU EXTERNATO UNIDADE III,SP,GUARULHOS,Privada,Urbana,18.0,De 1 a 30 alunos,12.0,66.66666666666666,1.0,80% ou mais,Muito Alto,Maior que 50%,70.6,100.0,0.0,0.0,,587.1250000000001,0.0,16.666666666666664,75.0,8.333333333333332,0.0
3.5168543E7,GUGLIELMO MARCONI COLEGIO,SP,GUARULHOS,Privada,Urbana,63.0,De 61 a 90 alunos,47.0,74.60317460317461,0.0,80% ou mais,Alto,Maior que 50%,55.0,95.9,4.1,0.0,607.1933333333333,571.368085106383,2.127659574468085,31.914893617021278,59.57446808510638,6.382978723404255,0.0
3.518884E7,CRESCER ESCOLA BATISTA,SP,GUARULHOS,Privada,Urbana,54.0,De 31 a 60 alunos,41.0,75.92592592592592,0.0,De 60% a 80%,Alto,Maior que 50%,54.1,94.1,5.9,0.0,594.1366666666667,565.1073170731707,7.317073170731707,19.51219512195122,68.29268292682927,4.878048780487805,0.0
3.5197269E7,POLICIA MILITAR COLEGIO DA,SP,GUARULHOS,Privada,Urbana,58.0,De 31 a 60 alunos,42.0,72.41379310344827,0.0,80% ou mais,Alto,Maior que 50%,59.8,96.4,3.6,0.0,613.7566666666665,587.6857142857143,2.380952380952381,19.047619047619047,69.04761904761905,9.523809523809524,0.0
3.5250348E7,GUARULHOS COLEGIO,SP,GUARULHOS,Privada,Urbana,65.0,De 61 a 90 alunos,39.0,60.0,0.0,80% ou mais,Alto,Maior que 50%,58.1,93.8,6.2,0.0,563.183870967742,538.0794871794872,10.256410256410255,35.8974358974359,51.28205128205128,2.564102564102564,0.0
3.5304049E7,AUTENTICO COLEGIO,SP,GUARULHOS,Privada,Urbana,23.0,De 1 a 30 alunos,21.0,91.30434782608695,0.0,De 60% a 80%,Alto,Maior que 50%,70.0,97.2,2.8,0.0,,575.4619047619047,9.523809523809524,9.523809523809524,71.42857142857143,9.523809523809524,0.0
3.5308833E7,EDUCAR COLEGIO,SP,GUARULHOS,Privada,Urbana,22.0,De 1 a 30 alunos,16.0,72.72727272727273,0.0,80% ou mais,Sem informação,Maior que 50%,60.4,95.0,5.0,0.0,,571.41875,12.5,18.75,56.25,12.5,0.0
3.54684E7,CARBONELL COLEGIO,SP,GUARULHOS,Privada,Urbana,22.0,De 1 a 30 alunos,21.0,95.45454545454545,0.0,De 60% a 80%,Muito Alto,Maior que 50%,81.3,97.8,2.2,0.0,,602.8000000000001,9.523809523809524,4.761904761904762,57.14285714285714,28.57142857142857,0.0
3.5470259E7,MAIA COLEGIO,SP,GUARULHOS,Privada,Urbana,28.0,De 1 a 30 alunos,20.0,71.42857142857143,0.0,De 60% a 80%,Muito Alto,Maior que 50%,68.4,87.5,12.5,0.0,,585.025,0.0,15.0,80.0,5.0,0.0
3.5481555E7,ENIAC COLEGIO,SP,GUARULHOS,Privada,Urbana,85.0,De 61 a 90 alunos,77.0,90.58823529411765,0.0,Menos de 20%,Muito Alto,Maior que 50%,52.6,95.2,4.8,0.0,658.3333333333335,617.5753246753247,0.0,6.493506493506493,72.72727272727273,20.77922077922078,0.0
3.5529503E7,TORRICELLI COLEGIO UNIDADE II,SP,GUARULHOS,Privada,Urbana,61.0,De 61 a 90 alunos,32.0,52.459016393442624,0.0,Menos de 20%,Sem informação,Maior que 50%,70.6,96.2,3.8,0.0,609.06,603.090625,0.0,9.375,78.125,12.5,0.0
3.5805683E7,DAVILON COLEGIO,SP,GUARULHOS,Privada,Urbana,32.0,De 31 a 60 alunos,28.0,87.5,0.0,De 60% a 80%,Alto,Maior que 50%,53.8,96.5,3.5,0.0,,574.9571428571429,3.571428571428571,17.857142857142858,71.42857142857143,7.142857142857142,0.0
3.5805701E7,PALMYRA TAGLIARI EXTERNATO,SP,GUARULHOS,Privada,Urbana,13.0,De 1 a 30 alunos,10.0,76.92307692307693,0.0,De 60% a 80%,Alto,Maior que 50%,61.8,96.0,4.0,0.0,,552.54,10.0,30.0,60.0,0.0,0.0
3.5809559E7,UNICULTURA COLEGIO,SP,GUARULHOS,Privada,Urbana,40.0,De 31 a 60 alunos,24.0,60.0,0.0,De 40% a 60%,Muito Alto,Até 50%,42.6,91.2,8.8,0.0,,593.9666666666668,0.0,25.0,58.333333333333336,16.666666666666664,0.0
3.5809724E7,AUGUSTO FREITAS CENTRO EDUCACIONAL,SP,GUARULHOS,Privada,Urbana,36.0,De 31 a 60 alunos,27.0,75.0,0.0,De 60% a 80%,Alto,Maior que 50%,75.0,100.0,0.0,0.0,,554.8592592592593,18.51851851851852,22.22222222222222,48.148148148148145,11.11111111111111,0.0
3.501745E7,IBRANTINA CARDONA,SP,HOLAMBRA,Estadual,Urbana,126.0,Mais que 90 alunos,77.0,61.111111111111114,0.0,80% ou mais,Médio Alto,Maior que 50%,81.3,83.0,8.6,8.4,606.4133333333333,551.2662337662338,9.090909090909092,29.87012987012987,58.44155844155844,2.5974025974025974,0.0
3.5112288E7,SAO PAULO ESCOLA EDUCACAO INFANTIL EIFM,SP,HOLAMBRA,Privada,Urbana,33.0,De 31 a 60 alunos,32.0,96.96969696969697,0.0,De 60% a 80%,Muito Alto,Maior que 50%,72.2,96.7,3.3,0.0,654.7866666666667,649.66875,0.0,3.125,50.0,46.875,0.0
3.5125489E7,VAN GOGH COLEGIO,SP,HOLAMBRA,Privada,Urbana,14.0,De 1 a 30 alunos,14.0,100.0,0.0,De 60% a 80%,Muito Alto,Maior que 50%,56.3,Sem informação,Sem informação,Sem informação,,582.0142857142857,0.0,21.428571428571427,78.57142857142857,0.0,0.0
3.5017279E7,MANOEL IGNACIO DA SILVA,SP,HORTOLANDIA,Estadual,Urbana,147.0,Mais que 90 alunos,79.0,53.74149659863946,0.0,De 60% a 80%,Alto,Maior que 50%,58.3,97.8,1.6,0.6,592.8733333333333,537.9544303797469,10.126582278481013,35.44303797468354,54.43037974683544,0.0,0.0
3.5036468E7,HONORINO FABBRI DOUTOR,SP,HORTOLANDIA,Estadual,Urbana,139.0,Mais que 90 alunos,91.0,65.46762589928058,1.0,80% ou mais,Alto,Maior que 50%,75.0,86.4,10.6,3.0,612.0733333333334,556.7659340659341,4.395604395604396,32.967032967032964,60.43956043956044,2.197802197802198,0.0
3.5462342E7,JARDIM AMANDA,SP,HORTOLANDIA,Estadual,Urbana,127.0,Mais que 90 alunos,110.0,86.61417322834646,1.0,De 60% a 80%,Médio Alto,Maior que 50%,52.1,99.0,1.0,0.0,620.0533333333334,558.1172727272727,4.545454545454546,32.72727272727273,61.81818181818181,0.9090909090909091,0.0
3.5925962E7,HORTOLANDIA ETEC,SP,HORTOLANDIA,Estadual,Urbana,158.0,Mais que 90 alunos,142.0,89.87341772151899,0.0,80% ou mais,Alto,Maior que 50%,81.5,99.4,0.6,0.0,659.7566666666667,604.593661971831,1.4084507042253522,7.042253521126761,78.87323943661971,12.676056338028168,0.0
3.5112252E7,ADVENTISTA SAO PAULO INSTITUTO IASP,SP,HORTOLANDIA,Privada,Urbana,170.0,Mais que 90 alunos,105.0,61.76470588235294,1.0,De 60% a 80%,Alto,Maior que 50%,56.1,91.2,8.5,0.3,658.7000000000002,587.7990476190477,2.857142857142857,19.047619047619047,63.8095238095238,14.285714285714285,0.0
3.5134314E7,ADVENTISTA DE HORTOLANDIA COLEGIO,SP,HORTOLANDIA,Privada,Urbana,26.0,De 1 a 30 alunos,21.0,80.76923076923077,0.0,80% ou mais,Alto,Maior que 50%,61.8,87.5,12.5,0.0,,603.8333333333334,0.0,14.285714285714285,66.66666666666666,19.047619047619047,0.0
3.5144548E7,INOVACAO ESCOLA EDUCACAO INFANTIL FUNDAMENTAL E MEDIO,SP,HORTOLANDIA,Privada,Urbana,23.0,De 1 a 30 alunos,20.0,86.95652173913044,0.0,De 40% a 60%,Alto,Maior que 50%,58.3,91.8,7.1,1.1,,540.94,10.0,40.0,50.0,0.0,0.0
3.5466682E7,SESI 437 CENTRO EDUCACIONAL,SP,HORTOLANDIA,Privada,Urbana,30.0,De 1 a 30 alunos,27.0,90.0,1.0,De 60% a 80%,Sem informação,Maior que 50%,84.6,99.3,0.7,0.0,,569.9703703703703,7.4074074074074066,18.51851851851852,70.37037037037037,3.7037037037037033,0.0
3.5034496E7,SYLVIO DE GIULLI,SP,IACRI,Estadual,Urbana,55.0,De 31 a 60 alunos,36.0,65.45454545454545,0.0,80% ou mais,Médio,Maior que 50%,56.6,97.4,1.0,1.6,542.57,524.6777777777778,11.11111111111111,47.22222222222222,41.66666666666667,0.0,0.0
3.5024508E7,EDESIO CASTANHO,SP,IBATE,Estadual,Urbana,68.0,De 61 a 90 alunos,34.0,50.0,0.0,80% ou mais,Médio Alto,Maior que 50%,68.3,98.7,1.3,0.0,549.38,534.5235294117647,11.76470588235294,41.17647058823529,44.11764705882353,2.941176470588235,0.0
3.5913736E7,ORLANDO DA COSTA TELLES,SP,IBATE,Estadual,Urbana,115.0,Mais que 90 alunos,63.0,54.78260869565217,0.0,80% ou mais,Médio,Maior que 50%,73.3,88.7,8.0,3.3,578.1333333333333,525.7031746031745,14.285714285714285,39.682539682539684,44.44444444444444,1.5873015873015872,0.0
3.502507E7,ANGELO MARTINO PROF,SP,IBITINGA,Estadual,Urbana,96.0,Mais que 90 alunos,79.0,82.29166666666666,0.0,80% ou mais,Alto,Maior que 50%,70.8,92.4,4.8,2.8,613.6800000000001,562.5949367088608,6.329113924050633,27.848101265822784,63.29113924050633,2.5316455696202533,0.0
3.5158574E7,FLAVIO PINHEIRO COLEGIO UNIDADE II,SP,IBITINGA,Privada,Urbana,47.0,De 31 a 60 alunos,43.0,91.48936170212765,0.0,80% ou mais,Muito Alto,Maior que 50%,62.5,99.1,0.9,0.0,633.1,603.4581395348837,0.0,16.27906976744186,60.46511627906976,23.25581395348837,0.0
3.5158598E7,BATISTA DE IBITINGA CENTRO EDUCACIONAL,SP,IBITINGA,Privada,Urbana,11.0,De 1 a 30 alunos,10.0,90.9090909090909,0.0,80% ou mais,Alto,Maior que 50%,80.0,100.0,0.0,0.0,,601.14,0.0,10.0,90.0,0.0,0.0
3.5015957E7,LINO VIEIRA RUIVO,SP,IBIUNA,Estadual,Rural,65.0,De 61 a 90 alunos,41.0,63.07692307692307,0.0,80% ou mais,Médio,Maior que 50%,62.1,97.7,2.3,0.0,581.2633333333334,543.0317073170731,12.195121951219512,39.02439024390244,41.46341463414634,7.317073170731707,0.0
3.5914587E7,BAIRRO CARMO MESSIAS,SP,IBIUNA,Estadual,Rural,29.0,De 1 a 30 alunos,15.0,51.724137931034484,0.0,80% ou mais,Médio,Maior que 50%,56.7,94.9,5.1,0.0,,542.3333333333334,6.666666666666667,40.0,53.333333333333336,0.0,0.0
3.5920204E7,BAIRRO VERAVA,SP,IBIUNA,Estadual,Rural,24.0,De 1 a 30 alunos,12.0,50.0,0.0,80% ou mais,Médio,Até 50%,47.9,98.4,1.6,0.0,,520.3416666666667,25.0,41.66666666666667,33.33333333333333,0.0,0.0
3.501597E7,LURDES PENNA CARMELO PROFESSORA,SP,IBIUNA,Estadual,Urbana,44.0,De 31 a 60 alunos,30.0,68.18181818181817,0.0,80% ou mais,Médio Alto,Maior que 50%,58.8,96.0,4.0,0.0,521.75,521.75,16.666666666666664,43.333333333333336,36.666666666666664,3.3333333333333335,0.0
3.5016044E7,MARIA ANGERAMI SCALAMANDRE,SP,IBIUNA,Estadual,Urbana,257.0,Mais que 90 alunos,135.0,52.52918287937744,1.0,De 60% a 80%,Médio Alto,Maior que 50%,59.5,92.6,7.4,0.0,595.3133333333333,517.5555555555557,16.296296296296298,47.40740740740741,36.2962962962963,0.0,0.0
3.5907133E7,OLIMPIA FALCI DONA,SP,IBIUNA,Estadual,Urbana,49.0,De 31 a 60 alunos,41.0,83.6734693877551,0.0,80% ou mais,Médio,Maior que 50%,71.4,99.1,0.4,0.5,574.23,542.3585365853659,12.195121951219512,34.146341463414636,51.21951219512195,2.4390243902439024,0.0
3.5064476E7,CIDADE DE IBIUNA COLEGIO CENTRO ESTUDOS SUPLETIVO IBIUNA,SP,IBIUNA,Privada,Urbana,13.0,De 1 a 30 alunos,13.0,100.0,0.0,80% ou mais,Sem informação,Até 50%,35.1,100.0,0.0,0.0,,563.6769230769231,7.6923076923076925,30.76923076923077,53.84615384615385,7.6923076923076925,0.0
3.5124345E7,INTEGRADO DE IBIUNA UNIDADE ESCOLAR DE ENSINO,SP,IBIUNA,Privada,Urbana,38.0,De 31 a 60 alunos,31.0,81.57894736842105,0.0,De 60% a 80%,Muito Alto,Maior que 50%,73.2,98.2,1.8,0.0,606.58,603.3451612903226,0.0,22.58064516129032,58.06451612903226,19.35483870967742,0.0
3.5150952E7,COUNTRY KIDS SCHOOL,SP,IBIUNA,Privada,Urbana,17.0,De 1 a 30 alunos,15.0,88.23529411764706,0.0,80% ou mais,Muito Alto,Até 50%,31.6,94.7,5.3,0.0,,618.66,0.0,13.333333333333334,60.0,26.666666666666668,0.0
3.5802852E7,ANGLO IBIUNA COLEGIO,SP,IBIUNA,Privada,Urbana,26.0,De 1 a 30 alunos,22.0,84.61538461538461,0.0,De 60% a 80%,Muito Alto,Maior que 50%,78.7,100.0,0.0,0.0,,588.5500000000001,4.545454545454546,27.27272727272727,40.909090909090914,27.27272727272727,0.0
3.5025963E7,JOSE CONTI,SP,IGARACU DO TIETE,Estadual,Urbana,124.0,Mais que 90 alunos,77.0,62.096774193548384,0.0,De 60% a 80%,Médio Alto,Maior que 50%,64.5,89.0,3.6,7.4,595.0933333333335,541.5454545454546,9.090909090909092,42.857142857142854,48.05194805194805,0.0,0.0
3.5115859E7,SESI 272 CENTRO EDUCACIONAL,SP,IGARACU DO TIETE,Privada,Urbana,13.0,De 1 a 30 alunos,11.0,84.61538461538461,0.0,80% ou mais,Médio Alto,Maior que 50%,69.2,91.4,8.6,0.0,,497.4454545454546,18.181818181818183,54.54545454545454,27.27272727272727,0.0,0.0
3.5023437E7,ANTONIO JUNQUEIRA DA VEIGA ETEC,SP,IGARAPAVA,Estadual,Rural,94.0,Mais que 90 alunos,71.0,75.53191489361703,0.0,De 60% a 80%,Médio,Maior que 50%,63.9,88.9,11.1,0.0,599.8766666666668,532.8112676056338,8.450704225352112,45.07042253521127,43.66197183098591,2.8169014084507045,0.0
3.5062339E7,NICOLAU SAAD DR EM,SP,IGARAPAVA,Municipal,Urbana,36.0,De 31 a 60 alunos,27.0,75.0,0.0,80% ou mais,Médio Alto,Até 50%,42.9,73.3,24.8,1.9,,561.0555555555557,0.0,22.22222222222222,77.77777777777779,0.0,0.0
3.5142943E7,VIVA DE ENSINO ESCOLA DE EI EF E EM,SP,IGARAPAVA,Privada,Urbana,33.0,De 31 a 60 alunos,31.0,93.93939393939394,0.0,80% ou mais,Alto,Maior que 50%,51.0,94.0,6.0,0.0,627.0466666666667,623.8677419354839,0.0,6.451612903225806,58.06451612903226,35.483870967741936,0.0
3.5806468E7,SISTEMA MAIEUTICA DE EDUCACAO,SP,IGARAPAVA,Privada,Urbana,22.0,De 1 a 30 alunos,21.0,95.45454545454545,0.0,80% ou mais,Alto,Até 50%,42.9,98.1,1.9,0.0,,555.4,4.761904761904762,47.61904761904761,47.61904761904761,0.0,0.0
3.5908344E7,JOFRE MANOEL PREFEITO,SP,IGUAPE,Estadual,Rural,33.0,De 31 a 60 alunos,18.0,54.54545454545454,0.0,80% ou mais,Médio Baixo,Maior que 50%,71.4,82.8,11.5,5.7,,530.75,11.11111111111111,50.0,38.88888888888889,0.0,0.0
3.5034769E7,JEREMIAS JUNIOR CORONEL,SP,IGUAPE,Estadual,Urbana,148.0,Mais que 90 alunos,96.0,64.86486486486487,0.0,80% ou mais,Médio,Maior que 50%,67.7,83.0,9.0,8.0,598.6533333333333,538.1458333333334,12.5,36.45833333333333,50.0,1.0416666666666665,0.0
3.5034794E7,NARCISO DE MEDEIROS ENG AGRONOMO ETEC,SP,IGUAPE,Estadual,Urbana,26.0,De 1 a 30 alunos,22.0,84.61538461538461,0.0,80% ou mais,Médio Alto,Até 50%,42.9,96.2,2.5,1.3,,583.6500000000001,0.0,13.636363636363635,86.36363636363636,0.0,0.0
